ticker,sector,tier,signalLevel,signalQuality,signalDate,weeksActive,ao,ac,acColor,hrHistorical,avgRetHistorical,maxDdHistorical,aoLagHistorical,nearLows,ranging,pricePercentile
AMT,XLRE,2,S2D,degraded,2026-08-14,0,-7.8474,0.7253,green,,,,,true,false,4
UBER,XLI,2,S2D,degraded,2026-08-14,0,-3.0472,0.2581,green,,,,,false,false,47
SLB,XLE,2,S2D,degraded,2026-08-14,0,-0.5597,0.8542,green,,,,,false,false,84
NEM,XLB,2,S2D,degraded,2026-08-14,0,-9.2497,2.7633,green,,,,,false,false,86
ISRG,XLV,2,S1,n/a,2026-08-14,0,-90.9609,-6.1581,green,,,,,true,false,22
DOW,XLB,2,S1,n/a,2026-08-14,0,-2.4205,-0.0045,green,,,,,true,false,29
OLN,XLB,2,S1,n/a,2026-08-14,0,-3.5964,-0.5359,green,,,,,true,false,2
HUN,XLB,2,S1,n/a,2026-08-14,0,-1.3235,-0.3349,green,,,,,true,false,14
CC,XLB,2,S1,n/a,2026-08-14,0,-2.3004,-1.6257,green,,,,,true,false,25
ORCL,XLK,2,S1,n/a,2026-08-14,0,-33.4650,-2.4444,green,,,,,true,false,19
QCOM,XLK,2,S1,n/a,2026-08-14,0,-3.3010,-12.0593,green,,,,,true,false,28
SNPS,XLK,2,S1,n/a,2026-08-14,0,-52.5017,-15.3233,green,,,,,true,false,16
CCI,XLRE,2,S1,n/a,2026-08-14,0,-8.7202,-0.8598,green,,,,,true,false,0
SBAC,XLRE,2,S1,n/a,2026-08-14,0,-12.0332,-0.8155,green,,,,,true,false,17
ARCT,IBB,2,S1,n/a,2026-08-14,0,-0.9872,-0.2641,green,,,,,true,false,8
FDX,XLI,2,S1,n/a,2026-08-14,0,-31.9377,-2.4931,green,,,,,false,false,58
HAL,XLE,2,S1,n/a,2026-08-14,0,-2.6775,-0.9193,green,,,,,false,false,63
ALB,XLB,2,S1,n/a,2026-08-14,0,-40.2819,-4.9440,green,,,,,false,false,52
DHI,XLY,2,S1,n/a,2026-08-14,0,-1.7448,-3.7461,green,,,,,false,false,37
CCL,XLY,2,S1,n/a,2026-08-14,0,-0.7388,-0.0392,green,,,,,false,false,66
