ticker,sector,tier,signalLevel,signalQuality,signalDate,weeksActive,ao,ac,acColor,hrHistorical,avgRetHistorical,maxDdHistorical,aoLagHistorical,nearLows,ranging,pricePercentile
SBAC,XLRE,2,S1,n/a,2026-07-10,0,-5.8291,-7.0696,green,,,,,false,false,33
PRAX,XBI,2,S1,n/a,2026-07-10,0,-1.1341,-11.1211,green,,,,,false,false,92
PG,XLP,1,none,n/a,,0,1.2348,2.0979,green,65.4,3.1,-3.2,13.8,true,true,22
CTAS,XLI,2,none,n/a,,0,-7.5042,1.8187,red,,,,,true,true,24
OTIS,XLI,2,none,n/a,,0,-9.6765,1.6983,green,,,,,true,true,9
IR,XLI,2,none,n/a,,0,-4.0159,3.2334,green,,,,,true,false,27
CLX,XLP,2,none,n/a,,0,-7.8413,1.8385,red,,,,,true,true,13
GIS,XLP,2,none,n/a,,0,-5.0481,1.6770,green,,,,,true,true,11
K,XLP,2,none,n/a,,0,-6.1257,-6.5955,red,,,,,true,false,0
CAG,XLP,2,none,n/a,,0,-2.4278,0.4037,green,,,,,true,true,5
CPB,XLP,2,none,n/a,,0,-2.4605,1.1133,red,,,,,true,false,9
TAP,XLP,2,none,n/a,,0,-4.7637,0.0479,green,,,,,true,true,1
STZ,XLP,2,none,n/a,,0,-7.1952,-2.0414,red,,,,,true,true,7
CHK,XLE,2,none,n/a,,0,12.2899,10.5194,green,,,,,true,false,12
ABT,XLV,2,none,n/a,,0,-14.5791,4.3915,green,,,,,true,true,19
ZTS,XLV,2,none,n/a,,0,-32.3109,2.2354,red,,,,,true,false,1
COO,XLV,2,none,n/a,,0,-4.3817,3.5201,green,,,,,true,false,22
EMN,XLB,2,none,n/a,,0,0.7439,-2.2762,red,,,,,true,true,24
MOS,XLB,2,none,n/a,,0,-3.2162,-0.1692,red,,,,,true,true,3
RPM,XLB,2,none,n/a,,0,2.4677,2.5684,red,,,,,true,false,29
FMC,XLB,2,none,n/a,,0,-2.6287,-0.3036,red,,,,,true,false,0
AVY,XLB,2,none,n/a,,0,-12.3040,2.7089,green,,,,,true,true,9
OLN,XLB,2,none,n/a,,0,-1.9007,-2.0184,red,,,,,true,false,11
HUN,XLB,2,none,n/a,,0,0.2144,-1.4804,red,,,,,true,false,22
NKE,XLY,2,none,n/a,,0,-10.5105,0.6976,red,,,,,true,true,8
LOW,XLY,2,none,n/a,,0,-22.4942,3.7259,green,,,,,true,false,4
LEN,XLY,2,none,n/a,,0,-12.3301,1.7824,red,,,,,true,true,3
CMG,XLY,2,none,n/a,,0,-2.1569,0.7504,green,,,,,true,false,16
MSFT,XLK,2,none,n/a,,0,-42.0252,-13.0617,red,,,,,true,false,18
ORCL,XLK,2,none,n/a,,0,-8.4504,-17.3925,red,,,,,true,false,9
CRM,XLK,2,none,n/a,,0,-40.0971,-5.6383,red,,,,,true,false,6
NOW,XLK,2,none,n/a,,0,-104.8361,41.6383,red,,,,,true,false,17
SNPS,XLK,2,none,n/a,,0,-1.5575,-20.7207,red,,,,,true,false,27
CHTR,XLC,2,none,n/a,,0,-53.8298,3.8413,green,,,,,true,false,1
NFLX,XLC,2,none,n/a,,0,-13.1255,57.3110,green,,,,,true,false,17
TMUS,XLC,2,none,n/a,,0,-16.5646,-0.7719,green,,,,,true,true,19
TTD,XLC,2,none,n/a,,0,-8.7954,0.4405,red,,,,,true,false,1
PINS,XLC,2,none,n/a,,0,-0.5409,0.9445,red,,,,,true,false,28
SNAP,XLC,2,none,n/a,,0,-1.1420,-0.2286,red,,,,,true,false,7
RBLX,XLC,2,none,n/a,,0,-14.5836,6.5662,green,,,,,true,false,19
PARA,XLC,2,none,n/a,,0,1.0431,-0.0908,red,,,,,true,false,18
IPG,XLC,2,none,n/a,,0,0.1145,-0.6661,red,,,,,true,true,23
AMT,XLRE,2,none,n/a,,0,-3.0475,-5.1860,red,,,,,true,true,7
CCI,XLRE,2,none,n/a,,0,-3.6972,-3.9610,red,,,,,true,false,10
VICI,XLRE,2,none,n/a,,0,-1.1583,-0.3253,green,,,,,true,true,4
WY,XLRE,2,none,n/a,,0,0.0901,-0.0331,red,,,,,true,true,21
ARE,XLRE,2,none,n/a,,0,2.2909,1.6079,red,,,,,true,false,10
ALNY,IBB,2,none,n/a,,0,-40.7059,14.6088,green,,,,,true,true,26
ARCT,IBB,2,none,n/a,,0,-0.1336,0.0301,red,,,,,true,false,5
RXRX,XBI,2,none,n/a,,0,-0.3019,0.2043,red,,,,,true,false,8
VKTX,XBI,2,none,n/a,,0,1.2136,2.8338,green,,,,,true,false,30
SAGE,XBI,2,none,n/a,,0,1.6689,-0.0165,red,,,,,true,false,17
SO,XLU,1,none,n/a,,0,2.6745,1.2080,green,85,6.6,-1.7,11.8,false,true,89
WEC,XLU,1,none,n/a,,0,2.9673,1.6759,green,80.4,4.13,-3,12.4,false,true,90
SRE,XLU,1,none,n/a,,0,0.3912,0.9655,green,79.5,4.89,-3,15.6,false,true,89
DUK,XLU,1,none,n/a,,0,1.5695,1.2673,green,79.2,3.42,-4.9,18.4,false,true,80
AEE,XLU,1,none,n/a,,0,4.3102,1.4683,green,78,4.12,-3.1,14.7,false,true,88
NEE,XLU,1,none,n/a,,0,-1.5589,-0.1806,green,77.1,3.82,-4.2,14.6,false,true,75
ED,XLU,1,none,n/a,,0,2.6290,1.3583,green,76.4,4,-2.4,10.8,false,true,89
HON,XLI,1,none,n/a,,0,6.6987,-0.5083,red,75,4.8,-4.5,12.1,false,true,61
DE,XLI,1,none,n/a,,0,44.2235,15.6797,green,74.5,6.09,-4.3,11.7,false,false,78
COST,XLP,1,none,n/a,,0,-8.0319,-22.1362,green,74.4,4.39,-4.2,11.6,false,true,42
ETR,XLU,1,none,n/a,,0,7.9349,0.6775,green,74.4,3.61,-3.5,13.2,false,true,99
MO,XLP,1,none,n/a,,0,5.8582,-0.6413,green,69.4,2.8,-4.1,11.2,false,true,93
LMT,XLI,1,none,n/a,,0,-33.7188,-3.6942,green,66.7,5.2,-3.8,10.5,false,true,45
AES,XLU,2,none,n/a,,0,0.0870,-0.0456,red,,,,,false,true,61
ATO,XLU,2,none,n/a,,0,-4.3024,0.5283,green,,,,,false,true,81
AWK,XLU,2,none,n/a,,0,-1.1714,3.0919,green,,,,,false,true,52
CNP,XLU,2,none,n/a,,0,1.9612,0.4377,green,,,,,false,true,93
D,XLU,2,none,n/a,,0,5.4745,0.6246,green,,,,,false,true,100
EIX,XLU,2,none,n/a,,0,5.7239,0.6101,green,,,,,false,true,87
ES,XLU,2,none,n/a,,0,1.9020,1.5072,green,,,,,false,true,100
EXC,XLU,2,none,n/a,,0,0.4291,0.6322,green,,,,,false,true,84
FE,XLU,2,none,n/a,,0,-0.2102,0.7052,green,,,,,false,true,79
LNT,XLU,2,none,n/a,,0,4.6042,1.1336,green,,,,,false,true,94
NI,XLU,2,none,n/a,,0,1.7968,0.1214,green,,,,,false,true,89
NRG,XLU,2,none,n/a,,0,-15.7777,4.2355,green,,,,,false,false,65
PCG,XLU,2,none,n/a,,0,0.1800,0.1739,red,,,,,false,true,48
PPL,XLU,2,none,n/a,,0,-0.4650,0.3265,green,,,,,false,true,70
XEL,XLU,2,none,n/a,,0,1.0801,0.6095,green,,,,,false,true,92
EVRG,XLU,2,none,n/a,,0,5.1127,0.9352,green,,,,,false,true,93
PNW,XLU,2,none,n/a,,0,7.9414,1.4809,green,,,,,false,true,96
OGE,XLU,2,none,n/a,,0,2.0010,0.3288,green,,,,,false,true,97
NWE,XLU,2,none,n/a,,0,2.1118,-0.1689,green,,,,,false,true,97
OTTR,XLU,2,none,n/a,,0,2.7103,0.6534,green,,,,,false,true,74
POR,XLU,2,none,n/a,,0,0.7681,0.6941,green,,,,,false,true,98
AME,XLI,2,none,n/a,,0,11.3442,1.5010,green,,,,,false,true,95
BA,XLI,2,none,n/a,,0,0.4266,-0.9945,green,,,,,false,true,74
CAT,XLI,2,none,n/a,,0,206.9071,11.5346,red,,,,,false,false,94
EMR,XLI,2,none,n/a,,0,2.2031,0.5045,red,,,,,false,true,73
ETN,XLI,2,none,n/a,,0,34.3000,0.3581,red,,,,,false,true,91
GE,XLI,2,none,n/a,,0,44.5258,18.4986,red,,,,,false,false,92
GWW,XLI,2,none,n/a,,0,201.4222,16.1873,red,,,,,false,false,100
ITW,XLI,2,none,n/a,,0,1.5166,6.1755,green,,,,,false,true,65
MMM,XLI,2,none,n/a,,0,3.1875,4.0358,red,,,,,false,true,74
NOC,XLI,2,none,n/a,,0,-87.1654,-5.8754,green,,,,,false,true,34
PH,XLI,2,none,n/a,,0,20.2446,31.1082,green,,,,,false,true,89
RTX,XLI,2,none,n/a,,0,0.1307,5.3452,green,,,,,false,false,87
UNP,XLI,2,none,n/a,,0,19.6030,-0.2185,green,,,,,false,true,100
UPS,XLI,2,none,n/a,,0,3.5998,1.1175,red,,,,,false,true,76
WAB,XLI,2,none,n/a,,0,20.3023,-1.3332,red,,,,,false,true,90
GEV,XLI,2,none,n/a,,0,193.9911,8.4169,green,,,,,false,false,94
UBER,XLI,2,none,n/a,,0,-4.3694,1.7497,green,,,,,false,true,39
VRT,XLI,2,none,n/a,,0,62.3586,-12.9611,green,,,,,false,false,83
PWR,XLI,2,none,n/a,,0,121.5193,-28.9537,green,,,,,false,false,79
CARR,XLI,2,none,n/a,,0,10.0124,1.5293,red,,,,,false,false,62
XYL,XLI,2,none,n/a,,0,-11.8442,4.8844,green,,,,,false,true,39
HUBB,XLI,2,none,n/a,,0,13.7519,7.1770,red,,,,,false,false,75
NSC,XLI,2,none,n/a,,0,11.9004,-0.2167,green,,,,,false,true,100
CL,XLP,2,none,n/a,,0,4.3204,0.6392,green,,,,,false,true,59
HRL,XLP,2,none,n/a,,0,1.5613,0.9776,red,,,,,false,false,45
HSY,XLP,2,none,n/a,,0,-18.1062,-5.2713,green,,,,,false,true,34
KHC,XLP,2,none,n/a,,0,0.3477,0.3641,green,,,,,false,false,32
KMB,XLP,2,none,n/a,,0,4.9403,4.6684,green,,,,,false,false,42
KO,XLP,2,none,n/a,,0,5.3597,0.2918,green,,,,,false,true,97
MDLZ,XLP,2,none,n/a,,0,2.5158,-0.8123,red,,,,,false,true,34
PEP,XLP,2,none,n/a,,0,-9.2580,-1.7377,green,,,,,false,true,32
PM,XLP,2,none,n/a,,0,10.2725,-1.4217,green,,,,,false,true,92
SYY,XLP,2,none,n/a,,0,2.6210,2.6562,green,,,,,false,false,72
TGT,XLP,2,none,n/a,,0,17.0294,0.7947,red,,,,,false,true,81
MNST,XLP,2,none,n/a,,0,13.3122,1.6762,red,,,,,false,false,100
KDP,XLP,2,none,n/a,,0,3.2529,0.6562,red,,,,,false,false,64
ADM,XLP,2,none,n/a,,0,8.1723,-2.3896,red,,,,,false,false,99
CHD,XLP,2,none,n/a,,0,3.6938,-0.0929,red,,,,,false,true,50
SJM,XLP,2,none,n/a,,0,9.1501,4.0312,red,,,,,false,false,82
EL,XLP,2,none,n/a,,0,-9.0232,-0.3561,red,,,,,false,true,47
APA,XLE,2,none,n/a,,0,1.7463,-2.4104,green,,,,,false,false,64
BKR,XLE,2,none,n/a,,0,0.3081,-3.9489,red,,,,,false,false,69
COP,XLE,2,none,n/a,,0,-1.0615,-5.6313,red,,,,,false,false,53
CVX,XLE,2,none,n/a,,0,-1.9957,-7.5758,red,,,,,false,true,59
FANG,XLE,2,none,n/a,,0,7.4906,-10.0592,red,,,,,false,false,73
HAL,XLE,2,none,n/a,,0,0.5892,-2.9996,red,,,,,false,false,68
HES,XLE,2,none,n/a,,0,3.6600,4.0277,red,,,,,false,false,69
MPC,XLE,2,none,n/a,,0,40.9577,-1.3880,green,,,,,false,false,100
MRO,XLE,2,none,n/a,,0,0.0821,0.1984,green,,,,,false,true,91
OKE,XLE,2,none,n/a,,0,4.5955,-1.5133,green,,,,,false,true,58
OXY,XLE,2,none,n/a,,0,1.0093,-3.4803,red,,,,,false,false,57
PSX,XLE,2,none,n/a,,0,15.7818,-3.0656,green,,,,,false,false,100
SLB,XLE,2,none,n/a,,0,0.7401,-4.3133,red,,,,,false,false,64
VLO,XLE,2,none,n/a,,0,38.5890,0.1821,green,,,,,false,false,100
WMB,XLE,2,none,n/a,,0,4.1830,-0.7196,green,,,,,false,true,92
XOM,XLE,2,none,n/a,,0,-1.6503,-6.6909,green,,,,,false,true,56
EOG,XLE,2,none,n/a,,0,8.9166,-3.8969,red,,,,,false,true,70
DVN,XLE,2,none,n/a,,0,0.0174,-2.2470,green,,,,,false,false,61
CTRA,XLE,2,none,n/a,,0,5.0789,-0.7253,red,,,,,false,false,74
TRGP,XLE,2,none,n/a,,0,39.2494,-5.8487,green,,,,,false,true,98
SM,XLE,2,none,n/a,,0,3.2119,-2.6492,red,,,,,false,false,39
OVV,XLE,2,none,n/a,,0,4.3649,-2.6572,green,,,,,false,true,79
MUR,XLE,2,none,n/a,,0,0.2358,-2.0452,red,,,,,false,false,64
AM,XLE,2,none,n/a,,0,1.5062,0.0735,green,,,,,false,true,91
PR,XLE,2,none,n/a,,0,1.0740,-0.8839,green,,,,,false,false,77
KMI,XLE,2,none,n/a,,0,1.2101,-0.3817,green,,,,,false,true,93
LNG,XLE,2,none,n/a,,0,7.9282,1.5014,green,,,,,false,false,69
JPM,XLF,2,none,n/a,,0,19.7091,10.8858,green,,,,,false,true,100
BAC,XLF,2,none,n/a,,0,4.3937,2.3807,green,,,,,false,false,100
WFC,XLF,2,none,n/a,,0,0.0378,3.3521,red,,,,,false,false,82
GS,XLF,2,none,n/a,,0,130.7223,-0.7136,red,,,,,false,false,94
MS,XLF,2,none,n/a,,0,32.9606,2.3265,red,,,,,false,false,99
BLK,XLF,2,none,n/a,,0,-30.1149,-11.7050,green,,,,,false,true,68
AXP,XLF,2,none,n/a,,0,1.5716,14.9136,green,,,,,false,true,81
COF,XLF,2,none,n/a,,0,-8.8864,7.8812,green,,,,,false,true,61
USB,XLF,2,none,n/a,,0,4.8600,1.8286,green,,,,,false,false,100
TFC,XLF,2,none,n/a,,0,1.0853,0.6005,green,,,,,false,true,86
PNC,XLF,2,none,n/a,,0,23.1409,6.8930,green,,,,,false,false,100
SCHW,XLF,2,none,n/a,,0,-1.5101,2.8570,green,,,,,false,false,97
CB,XLF,2,none,n/a,,0,17.3103,6.3049,green,,,,,false,false,88
MET,XLF,2,none,n/a,,0,9.1222,1.8977,green,,,,,false,false,100
PRU,XLF,2,none,n/a,,0,4.3771,3.2432,green,,,,,false,false,85
AIG,XLF,2,none,n/a,,0,-0.8652,1.0008,green,,,,,false,true,64
AFL,XLF,2,none,n/a,,0,5.4221,1.0386,green,,,,,false,true,100
ALL,XLF,2,none,n/a,,0,21.0000,8.8240,green,,,,,false,false,100
BRK.B,XLF,2,none,n/a,,0,5.0211,7.0333,green,,,,,false,true,59
V,XLF,2,none,n/a,,0,11.6204,8.7821,green,,,,,false,false,84
MA,XLF,2,none,n/a,,0,-15.9433,12.7453,green,,,,,false,true,58
C,XLF,2,none,n/a,,0,21.1713,3.6495,red,,,,,false,true,97
SPGI,XLF,2,none,n/a,,0,-34.7154,6.4052,green,,,,,false,true,34
MSCI,XLF,2,none,n/a,,0,17.3172,-8.9079,red,,,,,false,true,82
MCO,XLF,2,none,n/a,,0,-5.7880,10.0970,green,,,,,false,true,64
TROW,XLF,2,none,n/a,,0,10.3442,3.3593,green,,,,,false,false,100
NTRS,XLF,2,none,n/a,,0,23.9303,1.3328,green,,,,,false,true,100
RF,XLF,2,none,n/a,,0,1.8278,0.6151,green,,,,,false,false,100
JNJ,XLV,2,none,n/a,,0,17.4892,6.2482,green,,,,,false,false,95
UNH,XLV,2,none,n/a,,0,77.2704,8.3251,green,,,,,false,false,54
LLY,XLV,2,none,n/a,,0,130.8154,28.1024,red,,,,,false,false,96
ABBV,XLV,2,none,n/a,,0,16.2594,11.0243,green,,,,,false,false,88
MRK,XLV,2,none,n/a,,0,8.2263,0.2744,green,,,,,false,false,89
BMY,XLV,2,none,n/a,,0,-0.0123,-0.6966,green,,,,,false,true,84
PFE,XLV,2,none,n/a,,0,-1.2208,-0.5758,red,,,,,false,true,53
AMGN,XLV,2,none,n/a,,0,8.6739,7.0399,green,,,,,false,true,84
GILD,XLV,2,none,n/a,,0,-5.6900,-1.7285,green,,,,,false,true,72
CVS,XLV,2,none,n/a,,0,18.6157,2.5639,green,,,,,false,false,99
CI,XLV,2,none,n/a,,0,7.6249,-0.7702,green,,,,,false,true,48
HUM,XLV,2,none,n/a,,0,124.4538,21.8885,red,,,,,false,false,98
ELV,XLV,2,none,n/a,,0,53.0488,-0.7713,red,,,,,false,false,55
MDT,XLV,2,none,n/a,,0,-9.2760,2.4534,green,,,,,false,true,36
SYK,XLV,2,none,n/a,,0,-24.8112,8.9194,green,,,,,false,false,39
BDX,XLV,2,none,n/a,,0,-21.7857,3.6296,green,,,,,false,true,40
DXCM,XLV,2,none,n/a,,0,4.7861,-0.3897,red,,,,,false,false,35
IQV,XLV,2,none,n/a,,0,-5.2037,8.7712,green,,,,,false,false,62
IDXX,XLV,2,none,n/a,,0,-63.7030,6.5194,green,,,,,false,true,48
MTD,XLV,2,none,n/a,,0,-92.9273,58.2736,green,,,,,false,false,61
WAT,XLV,2,none,n/a,,0,16.3826,4.7197,red,,,,,false,false,71
EW,XLV,2,none,n/a,,0,5.4866,1.8714,green,,,,,false,false,94
HOLX,XLV,2,none,n/a,,0,2.7525,-0.3294,green,,,,,false,true,74
HSIC,XLV,2,none,n/a,,0,5.4049,2.6089,green,,,,,false,false,91
DVA,XLV,2,none,n/a,,0,62.2687,5.4100,green,,,,,false,false,98
LIN,XLB,2,none,n/a,,0,45.9940,2.3619,green,,,,,false,true,89
APD,XLB,2,none,n/a,,0,10.5429,0.5946,green,,,,,false,true,73
SHW,XLB,2,none,n/a,,0,-2.6515,13.9266,green,,,,,false,false,37
ECL,XLB,2,none,n/a,,0,2.3804,8.3888,green,,,,,false,true,60
FCX,XLB,2,none,n/a,,0,5.3456,-2.3917,red,,,,,false,false,79
NUE,XLB,2,none,n/a,,0,49.0514,-9.2109,red,,,,,false,false,77
VMC,XLB,2,none,n/a,,0,5.4246,9.1844,red,,,,,false,false,71
MLM,XLB,2,none,n/a,,0,-24.1205,12.0948,red,,,,,false,true,52
PPG,XLB,2,none,n/a,,0,9.6405,3.1235,red,,,,,false,false,63
IFF,XLB,2,none,n/a,,0,4.9005,0.4514,green,,,,,false,false,45
CF,XLB,2,none,n/a,,0,4.4983,-5.1572,green,,,,,false,false,72
STLD,XLB,2,none,n/a,,0,48.5680,-11.3029,red,,,,,false,false,69
RS,XLB,2,none,n/a,,0,60.6222,-3.2316,red,,,,,false,false,78
DD,XLB,2,none,n/a,,0,40.9607,24.6453,green,,,,,false,true,81
BALL,XLB,2,none,n/a,,0,1.4576,1.6566,green,,,,,false,false,75
SEE,XLB,2,none,n/a,,0,2.9217,-0.6731,green,,,,,false,true,96
SON,XLB,2,none,n/a,,0,3.1531,1.5628,green,,,,,false,false,92
CC,XLB,2,none,n/a,,0,1.9505,-1.5410,red,,,,,false,false,45
AMCR,XLB,2,none,n/a,,0,8.2653,-0.2022,green,,,,,false,false,46
AMZN,XLY,2,none,n/a,,0,6.7785,-8.3499,green,,,,,false,false,74
TSLA,XLY,2,none,n/a,,0,-12.9426,-5.6624,green,,,,,false,true,74
HD,XLY,2,none,n/a,,0,-8.9576,14.9098,green,,,,,false,false,40
MCD,XLY,2,none,n/a,,0,-25.2883,0.8627,green,,,,,false,true,35
SBUX,XLY,2,none,n/a,,0,6.6008,-0.0379,green,,,,,false,true,86
TJX,XLY,2,none,n/a,,0,2.9048,-0.7190,red,,,,,false,true,72
BKNG,XLY,2,none,n/a,,0,-2706.3692,293.3992,red,,,,,false,false,49
GM,XLY,2,none,n/a,,0,1.0066,-1.4333,red,,,,,false,true,86
F,XLY,2,none,n/a,,0,0.8024,-0.6586,red,,,,,false,false,62
ORLY,XLY,2,none,n/a,,0,-4.2512,0.1430,green,,,,,false,true,44
ROST,XLY,2,none,n/a,,0,19.0628,-6.8552,red,,,,,false,true,85
YUM,XLY,2,none,n/a,,0,0.7692,2.9110,green,,,,,false,true,92
DHI,XLY,2,none,n/a,,0,6.2417,4.5663,red,,,,,false,false,47
PHM,XLY,2,none,n/a,,0,3.6877,4.9726,red,,,,,false,false,58
DRI,XLY,2,none,n/a,,0,9.1909,1.1515,red,,,,,false,true,84
MAR,XLY,2,none,n/a,,0,44.6452,-4.2387,red,,,,,false,true,86
HLT,XLY,2,none,n/a,,0,30.3271,-0.1852,red,,,,,false,true,91
CCL,XLY,2,none,n/a,,0,0.3613,0.5123,red,,,,,false,false,64
RCL,XLY,2,none,n/a,,0,13.2890,9.5471,red,,,,,false,false,68
NCLH,XLY,2,none,n/a,,0,-0.3682,1.0113,red,,,,,false,false,32
H,XLY,2,none,n/a,,0,28.8176,2.9182,red,,,,,false,false,89
WYNN,XLY,2,none,n/a,,0,-7.4485,0.7956,red,,,,,false,true,51
MGM,XLY,2,none,n/a,,0,9.3825,0.8740,red,,,,,false,false,90
LVS,XLY,2,none,n/a,,0,-8.1720,-0.7558,red,,,,,false,true,43
EXPE,XLY,2,none,n/a,,0,0.7152,13.5682,green,,,,,false,false,87
NVDA,XLK,2,none,n/a,,0,10.2599,-7.6604,red,,,,,false,false,89
AAPL,XLK,2,none,n/a,,0,23.5904,-4.8390,green,,,,,false,true,100
AVGO,XLK,2,none,n/a,,0,20.4478,-21.3520,red,,,,,false,false,85
MU,XLK,2,none,n/a,,0,507.5179,15.0104,red,,,,,false,false,86
AMD,XLK,2,none,n/a,,0,220.0272,3.3375,red,,,,,false,false,100
CSCO,XLK,2,none,n/a,,0,28.4371,-3.6916,red,,,,,false,false,100
PLTR,XLK,2,none,n/a,,0,-23.3783,-3.2865,red,,,,,false,false,58
LRCX,XLK,2,none,n/a,,0,121.1607,10.2952,red,,,,,false,false,88
AMAT,XLK,2,none,n/a,,0,216.6425,42.0217,red,,,,,false,false,95
INTC,XLK,2,none,n/a,,0,54.7807,-0.7386,red,,,,,false,false,79
TXN,XLK,2,none,n/a,,0,70.0216,-10.2462,green,,,,,false,false,94
KLAC,XLK,2,none,n/a,,0,-891.0807,-623.0347,red,,,,,false,false,86
IBM,XLK,2,none,n/a,,0,3.8505,4.1309,red,,,,,false,false,87
ADI,XLK,2,none,n/a,,0,63.3089,-17.9388,red,,,,,false,true,86
APH,XLK,2,none,n/a,,0,18.6658,8.4228,red,,,,,false,false,95
ANET,XLK,2,none,n/a,,0,22.5637,3.7373,red,,,,,false,false,100
QCOM,XLK,2,none,n/a,,0,31.5913,-16.4455,red,,,,,false,false,52
PANW,XLK,2,none,n/a,,0,99.8873,16.5444,red,,,,,false,false,89
FTNT,XLK,2,none,n/a,,0,51.7172,3.4425,red,,,,,false,false,100
CDNS,XLK,2,none,n/a,,0,58.2302,-2.3455,red,,,,,false,true,98
MCHP,XLK,2,none,n/a,,0,14.4993,-3.8764,red,,,,,false,false,83
ON,XLK,2,none,n/a,,0,29.9571,-11.1324,red,,,,,false,false,71
MPWR,XLK,2,none,n/a,,0,208.7869,-110.1182,red,,,,,false,false,76
GLW,XLK,2,none,n/a,,0,58.9042,0.1598,red,,,,,false,false,84
STX,XLK,2,none,n/a,,0,413.3080,-11.2778,red,,,,,false,false,84
GOOGL,XLC,2,none,n/a,,0,24.8811,-14.7307,green,,,,,false,false,83
GOOG,XLC,2,none,n/a,,0,24.1765,-13.7231,green,,,,,false,false,83
DIS,XLC,2,none,n/a,,0,-4.8037,-0.8546,green,,,,,false,true,34
TTWO,XLC,2,none,n/a,,0,10.4684,8.3316,green,,,,,false,false,85
SATS,XLC,2,none,n/a,,0,6.3101,-9.3498,red,,,,,false,false,72
LYV,XLC,2,none,n/a,,0,20.7725,3.5811,green,,,,,false,false,93
OMC,XLC,2,none,n/a,,0,-0.9790,0.7976,green,,,,,false,false,48
EA,XLC,2,none,n/a,,0,1.7388,1.0919,red,,,,,false,true,100
WBD,XLC,2,none,n/a,,0,-0.6396,-0.3972,green,,,,,false,true,85
VZ,XLC,2,none,n/a,,0,-0.2964,-1.5328,red,,,,,false,true,51
TKO,XLC,2,none,n/a,,0,2.2909,-0.4992,red,,,,,false,false,69
FOXA,XLC,2,none,n/a,,0,-7.7624,-4.0966,red,,,,,false,false,48
NWSA,XLC,2,none,n/a,,0,0.5144,-0.1229,green,,,,,false,true,61
SPOT,XLC,2,none,n/a,,0,-35.6926,1.7612,red,,,,,false,false,39
DASH,XLC,2,none,n/a,,0,-9.6703,12.9302,green,,,,,false,false,52
MTCH,XLC,2,none,n/a,,0,3.0658,0.4304,green,,,,,false,true,100
IAC,XLC,2,none,n/a,,0,5.6609,1.5903,red,,,,,false,false,95
WELL,XLRE,2,none,n/a,,0,15.7372,4.4733,green,,,,,false,true,97
PLD,XLRE,2,none,n/a,,0,6.4028,-1.9984,green,,,,,false,true,88
EQIX,XLRE,2,none,n/a,,0,125.4646,-22.3941,red,,,,,false,true,86
DLR,XLRE,2,none,n/a,,0,8.6292,-3.3954,red,,,,,false,true,69
SPG,XLRE,2,none,n/a,,0,22.0149,3.9319,green,,,,,false,true,91
