ticker,sector,tier,signalLevel,signalQuality,signalDate,weeksActive,ao,ac,acColor,hrHistorical,avgRetHistorical,maxDdHistorical,aoLagHistorical,nearLows,ranging,pricePercentile
SNPS,XLK,2,S2D,degraded,2026-08-28,0,-46.1653,2.1037,green,,,,,true,false,9
SBAC,XLRE,2,S2D,degraded,2026-08-28,0,-11.5643,0.3784,green,,,,,true,false,22
RXRX,XBI,2,S2D,degraded,2026-08-28,0,-0.3086,0.0627,green,,,,,true,false,4
SRPT,XBI,2,S2D,degraded,2026-08-28,0,-1.4797,0.3437,green,,,,,true,false,5
IONS,IBB,2,S2D,degraded,2026-08-28,0,-15.7370,0.4321,green,,,,,false,false,59
ALLO,XBI,2,S2D,degraded,2026-08-28,0,-0.1130,0.0225,green,,,,,false,false,49
CARR,XLI,2,S1,n/a,2026-08-28,0,-0.2819,-3.3017,green,,,,,true,false,26
FMC,XLB,2,S1,n/a,2026-08-28,0,-2.8413,-0.0649,green,,,,,true,false,2
CC,XLB,2,S1,n/a,2026-08-28,0,-3.4243,-1.2501,green,,,,,true,false,30
IBM,XLK,2,S1,n/a,2026-08-28,0,-25.4163,-1.0858,green,,,,,true,false,28
QCOM,XLK,2,S1,n/a,2026-08-28,0,-8.4786,-6.1092,green,,,,,true,false,26
RBLX,XLC,2,S1,n/a,2026-08-28,0,-15.9118,-3.3486,green,,,,,true,false,3
CCI,XLRE,2,S1,n/a,2026-08-28,0,-8.8957,-0.1707,green,,,,,true,false,3
ALNY,IBB,2,S1,n/a,2026-08-28,0,-73.7887,-14.1896,green,,,,,true,false,11
HAL,XLE,2,S1,n/a,2026-08-28,0,-2.6084,-0.3913,green,,,,,false,false,68
MLM,XLB,2,S1,n/a,2026-08-28,0,-55.5892,-6.4246,green,,,,,false,false,32
TSLA,XLY,2,S1,n/a,2026-08-28,0,-57.9739,-5.3544,green,,,,,false,false,51
DHI,XLY,2,S1,n/a,2026-08-28,0,-1.4067,-0.5240,green,,,,,false,false,40
MCHP,XLK,2,S1,n/a,2026-08-28,0,-2.9687,-3.2526,green,,,,,false,false,60
GLW,XLK,2,S1,n/a,2026-08-28,0,-3.8651,-12.1181,green,,,,,false,false,59
NTLA,IBB,2,S1,n/a,2026-08-28,0,-1.5103,-0.5581,green,,,,,false,false,31
BEAM,XBI,2,S1,n/a,2026-08-28,0,-1.7449,-0.8092,green,,,,,false,false,67
PTCT,XBI,2,S1,n/a,2026-08-28,0,-1.4322,-3.6442,green,,,,,false,false,73
PG,XLP,1,none,n/a,,0,-2.7985,-1.4938,green,65.4,3.1,-3.2,13.8,true,true,13
OTIS,XLI,2,none,n/a,,0,-6.3579,0.7853,green,,,,,true,true,5
XYL,XLI,2,none,n/a,,0,-3.5250,-0.0617,red,,,,,true,true,21
IR,XLI,2,none,n/a,,0,1.0864,0.3949,red,,,,,true,false,30
CLX,XLP,2,none,n/a,,0,0.6081,3.9387,green,,,,,true,true,24
GIS,XLP,2,none,n/a,,0,-0.4772,1.3216,green,,,,,true,false,19
K,XLP,2,none,n/a,,0,-6.1257,-6.5955,red,,,,,true,false,0
KHC,XLP,2,none,n/a,,0,1.8377,-0.1066,red,,,,,true,true,28
KR,XLP,2,none,n/a,,0,-6.7047,0.1575,green,,,,,true,true,29
CAG,XLP,2,none,n/a,,0,-0.0781,0.7273,green,,,,,true,false,19
CPB,XLP,2,none,n/a,,0,-0.1603,0.7429,green,,,,,true,true,13
TAP,XLP,2,none,n/a,,0,-1.3955,1.1244,green,,,,,true,true,17
STZ,XLP,2,none,n/a,,0,-12.9916,1.0708,green,,,,,true,true,8
CHK,XLE,2,none,n/a,,0,47.4810,-1.7785,green,,,,,true,false,21
SPGI,XLF,2,none,n/a,,0,-17.5008,0.6487,green,,,,,true,true,21
CI,XLV,2,none,n/a,,0,-0.2152,-4.0121,red,,,,,true,true,30
BSX,XLV,2,none,n/a,,0,-12.9050,5.1119,green,,,,,true,false,8
ZTS,XLV,2,none,n/a,,0,-24.2404,3.0291,green,,,,,true,true,4
ISRG,XLV,2,none,n/a,,0,-70.8222,12.8030,green,,,,,true,false,14
EMN,XLB,2,none,n/a,,0,0.4269,1.4496,green,,,,,true,true,27
MOS,XLB,2,none,n/a,,0,-1.6309,0.5585,green,,,,,true,true,18
RPM,XLB,2,none,n/a,,0,4.1194,1.4945,red,,,,,true,true,29
OLN,XLB,2,none,n/a,,0,-4.9940,-1.2094,red,,,,,true,false,0
HUN,XLB,2,none,n/a,,0,-2.1517,-0.6987,red,,,,,true,false,9
HD,XLY,2,none,n/a,,0,-1.9955,0.9685,green,,,,,true,true,30
MCD,XLY,2,none,n/a,,0,-23.6151,2.6017,green,,,,,true,true,10
NKE,XLY,2,none,n/a,,0,-8.3186,0.4246,green,,,,,true,true,0
LOW,XLY,2,none,n/a,,0,-19.9371,3.9128,green,,,,,true,true,12
AZO,XLY,2,none,n/a,,0,-313.3768,14.0963,red,,,,,true,true,5
LEN,XLY,2,none,n/a,,0,-9.0028,2.2637,green,,,,,true,true,6
NCLH,XLY,2,none,n/a,,0,-1.1732,-0.3051,red,,,,,true,false,13
CMG,XLY,2,none,n/a,,0,0.3957,0.6667,green,,,,,true,false,24
ORCL,XLK,2,none,n/a,,0,-23.0197,8.3614,green,,,,,true,false,14
CRM,XLK,2,none,n/a,,0,5.8972,18.2322,green,,,,,true,false,27
META,XLC,2,none,n/a,,0,-45.1469,-19.9489,red,,,,,true,false,21
CMCSA,XLC,2,none,n/a,,0,-1.5835,1.2969,green,,,,,true,false,22
CHTR,XLC,2,none,n/a,,0,-30.7483,11.6375,green,,,,,true,false,9
NFLX,XLC,2,none,n/a,,0,-8.7883,3.6964,green,,,,,true,false,20
TMUS,XLC,2,none,n/a,,0,-13.6130,-0.3085,green,,,,,true,true,10
TTD,XLC,2,none,n/a,,0,-7.9037,-0.5910,red,,,,,true,false,0
SNAP,XLC,2,none,n/a,,0,-0.3146,0.4318,green,,,,,true,false,19
PARA,XLC,2,none,n/a,,0,-6.9032,-4.0106,red,,,,,true,false,0
IPG,XLC,2,none,n/a,,0,0.1145,-0.6661,red,,,,,true,true,16
ZG,XLC,2,none,n/a,,0,-7.6452,3.4504,green,,,,,true,false,13
AMT,XLRE,2,none,n/a,,0,-4.4513,2.9830,green,,,,,true,true,17
VICI,XLRE,2,none,n/a,,0,-1.3277,0.0334,green,,,,,true,true,10
EQR,XLRE,2,none,n/a,,0,2.5506,-1.5345,red,,,,,true,true,28
WY,XLRE,2,none,n/a,,0,0.0250,0.2282,green,,,,,true,true,22
ARE,XLRE,2,none,n/a,,0,0.8147,0.2672,green,,,,,true,true,15
MAA,XLRE,2,none,n/a,,0,1.2746,-0.8107,green,,,,,true,true,26
RARE,IBB,2,none,n/a,,0,1.4103,-1.6635,green,,,,,true,false,16
SMMT,XBI,2,none,n/a,,0,-2.9124,-0.3578,red,,,,,true,false,2
VKTX,XBI,2,none,n/a,,0,0.5082,-1.4031,green,,,,,true,false,20
SAGE,XBI,2,none,n/a,,0,1.6689,-0.0165,red,,,,,true,false,17
AGIO,XBI,2,none,n/a,,0,2.1287,-2.5906,green,,,,,true,false,22
SO,XLU,1,none,n/a,,0,-1.0461,-2.3390,red,85,6.6,-1.7,11.8,false,true,52
WEC,XLU,1,none,n/a,,0,-3.9039,-3.0212,green,80.4,4.13,-3,12.4,false,true,56
SRE,XLU,1,none,n/a,,0,-5.1063,-3.0383,red,79.5,4.89,-3,15.6,false,true,56
DUK,XLU,1,none,n/a,,0,-1.6985,-2.4057,red,79.2,3.42,-4.9,18.4,false,true,59
AEE,XLU,1,none,n/a,,0,-0.6328,-2.5943,red,78,4.12,-3.1,14.7,false,true,68
NEE,XLU,1,none,n/a,,0,-3.2750,-1.8977,red,77.1,3.82,-4.2,14.6,false,true,59
ED,XLU,1,none,n/a,,0,-0.5526,-2.4626,red,76.4,4,-2.4,10.8,false,true,72
HON,XLI,1,none,n/a,,0,5.5988,-4.0850,red,75,4.8,-4.5,12.1,false,true,53
DE,XLI,1,none,n/a,,0,39.8935,0.5268,green,74.5,6.09,-4.3,11.7,false,true,95
COST,XLP,1,none,n/a,,0,-19.7868,2.6336,green,74.4,4.39,-4.2,11.6,false,true,54
ETR,XLU,1,none,n/a,,0,-0.0664,-4.0279,red,74.4,3.61,-3.5,13.2,false,true,81
MO,XLP,1,none,n/a,,0,0.1645,-2.8918,red,69.4,2.8,-4.1,11.2,false,true,76
LMT,XLI,1,none,n/a,,0,8.2473,14.6685,red,66.7,5.2,-3.8,10.5,false,false,57
AES,XLU,2,none,n/a,,0,0.0197,-0.0505,red,,,,,false,true,48
ATO,XLU,2,none,n/a,,0,-5.5654,-3.3241,red,,,,,false,true,62
AWK,XLU,2,none,n/a,,0,4.3356,0.7591,green,,,,,false,true,69
CNP,XLU,2,none,n/a,,0,-1.1581,-1.6921,red,,,,,false,true,67
D,XLU,2,none,n/a,,0,3.2383,-1.7923,red,,,,,false,true,76
EIX,XLU,2,none,n/a,,0,2.0799,-2.7880,red,,,,,false,false,65
ES,XLU,2,none,n/a,,0,1.2203,-1.4552,red,,,,,false,true,76
EXC,XLU,2,none,n/a,,0,-0.9958,-0.9014,red,,,,,false,true,58
FE,XLU,2,none,n/a,,0,-0.5291,-0.8953,red,,,,,false,true,62
LNT,XLU,2,none,n/a,,0,-1.3803,-2.8378,green,,,,,false,true,55
NI,XLU,2,none,n/a,,0,-3.0163,-1.9968,red,,,,,false,false,48
NRG,XLU,2,none,n/a,,0,-22.5432,-5.3835,red,,,,,false,false,34
PCG,XLU,2,none,n/a,,0,0.5955,-0.0018,red,,,,,false,true,57
PPL,XLU,2,none,n/a,,0,-1.2629,-0.4275,red,,,,,false,true,43
XEL,XLU,2,none,n/a,,0,-0.9139,-1.2719,red,,,,,false,true,71
EVRG,XLU,2,none,n/a,,0,1.1378,-2.2902,red,,,,,false,true,77
PNW,XLU,2,none,n/a,,0,-0.0838,-4.2183,red,,,,,false,true,58
OGE,XLU,2,none,n/a,,0,0.0191,-1.3002,red,,,,,false,true,61
SR,XLU,2,none,n/a,,0,-3.7598,0.2580,red,,,,,false,true,62
NWE,XLU,2,none,n/a,,0,0.8088,-1.1059,red,,,,,false,true,83
OTTR,XLU,2,none,n/a,,0,3.1591,-0.3055,red,,,,,false,true,92
POR,XLU,2,none,n/a,,0,-1.1829,-1.2528,red,,,,,false,true,69
AME,XLI,2,none,n/a,,0,16.3118,1.8215,red,,,,,false,true,88
BA,XLI,2,none,n/a,,0,-1.5904,1.2008,green,,,,,false,true,64
CAT,XLI,2,none,n/a,,0,34.4222,-46.2321,green,,,,,false,false,74
CTAS,XLI,2,none,n/a,,0,18.5506,3.6174,red,,,,,false,false,67
EMR,XLI,2,none,n/a,,0,12.7646,6.1340,red,,,,,false,false,92
ETN,XLI,2,none,n/a,,0,36.9343,4.3630,red,,,,,false,true,79
FDX,XLI,2,none,n/a,,0,-23.4880,3.3294,green,,,,,false,true,62
GE,XLI,2,none,n/a,,0,35.4626,-2.3490,red,,,,,false,true,84
GWW,XLI,2,none,n/a,,0,118.4071,-41.0706,red,,,,,false,true,84
ITW,XLI,2,none,n/a,,0,19.5999,2.9924,red,,,,,false,true,79
MMM,XLI,2,none,n/a,,0,20.4578,6.0200,red,,,,,false,true,93
