ticker,sector,tier,signalLevel,signalQuality,signalDate,weeksActive,ao,ac,acColor,hrHistorical,avgRetHistorical,maxDdHistorical,aoLagHistorical,nearLows,ranging,pricePercentile
CRM,XLK,2,S2D,degraded,2026-07-24,0,-35.2224,1.5551,green,,,,,true,false,10
TSN,XLP,2,S2D,degraded,2026-07-24,0,-3.3877,0.0327,green,,,,,false,false,39
PLTR,XLK,2,S2D,degraded,2026-07-24,0,-21.3766,0.2577,green,,,,,false,false,63
SPOT,XLC,2,S2D,degraded,2026-07-24,0,-28.9530,4.9814,green,,,,,false,false,38
KR,XLP,2,S1,n/a,2026-07-24,0,-7.1298,-1.1147,green,,,,,true,false,27
ICE,XLF,2,S1,n/a,2026-07-24,0,-20.5506,-0.2642,green,,,,,true,false,28
DOW,XLB,2,S1,n/a,2026-07-24,0,-2.6352,-2.1020,green,,,,,true,false,28
FMC,XLB,2,S1,n/a,2026-07-24,0,-2.7020,-0.1874,green,,,,,true,false,1
OLN,XLB,2,S1,n/a,2026-07-24,0,-3.0557,-1.4151,green,,,,,true,false,13
HUN,XLB,2,S1,n/a,2026-07-24,0,-1.0214,-1.3553,green,,,,,true,false,24
MSFT,XLK,2,S1,n/a,2026-07-24,0,-36.4236,-0.2205,green,,,,,true,false,27
NFLX,XLC,2,S1,n/a,2026-07-24,0,-15.3297,-2.0971,green,,,,,true,false,9
T,XLC,2,S1,n/a,2026-07-24,0,-3.4908,-0.4111,green,,,,,true,false,25
SNAP,XLC,2,S1,n/a,2026-07-24,0,-1.2488,-0.1504,green,,,,,true,false,7
AMT,XLRE,2,S1,n/a,2026-07-24,0,-9.1926,-6.5233,green,,,,,true,false,1
CCI,XLRE,2,S1,n/a,2026-07-24,0,-7.3519,-3.9275,green,,,,,true,false,4
SBAC,XLRE,2,S1,n/a,2026-07-24,0,-10.6866,-5.4364,green,,,,,true,false,19
FDX,XLI,2,S1,n/a,2026-07-24,0,-29.0531,-13.4628,green,,,,,false,false,48
WMT,XLP,2,S1,n/a,2026-07-24,0,-7.2629,-2.5395,green,,,,,false,false,67
BKR,XLE,2,S1,n/a,2026-07-24,0,-2.3657,-3.0669,green,,,,,false,false,61
COP,XLE,2,S1,n/a,2026-07-24,0,-2.5072,-2.4061,green,,,,,false,false,63
HAL,XLE,2,S1,n/a,2026-07-24,0,-1.0786,-1.9825,green,,,,,false,false,70
SLB,XLE,2,S1,n/a,2026-07-24,0,-2.5276,-3.5861,green,,,,,false,false,57
DVN,XLE,2,S1,n/a,2026-07-24,0,-0.6885,-1.0419,green,,,,,false,false,65
RRC,XLE,2,S1,n/a,2026-07-24,0,-2.3423,-0.6560,green,,,,,false,false,44
MUR,XLE,2,S1,n/a,2026-07-24,0,-0.5864,-1.1417,green,,,,,false,false,75
CME,XLF,2,S1,n/a,2026-07-24,0,-41.8604,-5.7120,green,,,,,false,false,38
LYB,XLB,2,S1,n/a,2026-07-24,0,-3.6105,-3.3546,green,,,,,false,false,32
LVS,XLY,2,S1,n/a,2026-07-24,0,-8.8914,-0.7438,green,,,,,false,false,38
FOXA,XLC,2,S1,n/a,2026-07-24,0,-8.8203,-1.5900,green,,,,,false,false,55
PG,XLP,1,none,n/a,,0,1.1771,0.4326,red,65.4,3.1,-3.2,13.8,true,true,20
NOC,XLI,2,none,n/a,,0,-89.8487,-2.8778,green,,,,,true,true,27
OTIS,XLI,2,none,n/a,,0,-8.0932,1.5935,red,,,,,true,true,9
CLX,XLP,2,none,n/a,,0,-7.3440,0.9202,red,,,,,true,true,11
GIS,XLP,2,none,n/a,,0,-2.9625,2.0375,green,,,,,true,true,11
HSY,XLP,2,none,n/a,,0,-19.7515,-2.5545,green,,,,,true,true,26
K,XLP,2,none,n/a,,0,-6.1257,-6.5955,red,,,,,true,false,0
KHC,XLP,2,none,n/a,,0,1.2680,0.8166,green,,,,,true,true,30
KMB,XLP,2,none,n/a,,0,7.8446,3.5929,red,,,,,true,false,25
PEP,XLP,2,none,n/a,,0,-11.1650,-1.7176,red,,,,,true,true,13
CAG,XLP,2,none,n/a,,0,-1.8819,0.5354,green,,,,,true,true,8
CPB,XLP,2,none,n/a,,0,-1.8153,0.7747,red,,,,,true,false,7
TAP,XLP,2,none,n/a,,0,-4.1634,0.5163,green,,,,,true,true,11
STZ,XLP,2,none,n/a,,0,-11.3519,-3.6860,red,,,,,true,true,5
CHK,XLE,2,none,n/a,,0,47.4810,-1.7785,green,,,,,true,false,21
SPGI,XLF,2,none,n/a,,0,-21.9531,11.4952,green,,,,,true,true,29
SYK,XLV,2,none,n/a,,0,-16.6492,8.9450,green,,,,,true,false,29
BSX,XLV,2,none,n/a,,0,-24.4682,1.7819,green,,,,,true,false,0
ZTS,XLV,2,none,n/a,,0,-31.2906,1.1884,red,,,,,true,true,2
ISRG,XLV,2,none,n/a,,0,-82.1196,-3.4855,red,,,,,true,false,3
BDX,XLV,2,none,n/a,,0,-15.7713,5.5110,green,,,,,true,true,11
COO,XLV,2,none,n/a,,0,-2.4791,2.4434,red,,,,,true,false,24
SHW,XLB,2,none,n/a,,0,4.0732,9.2132,red,,,,,true,false,24
EMN,XLB,2,none,n/a,,0,-2.0282,-2.8429,red,,,,,true,true,18
MOS,XLB,2,none,n/a,,0,-3.0102,-0.0380,red,,,,,true,true,8
RPM,XLB,2,none,n/a,,0,1.0789,-0.5680,red,,,,,true,false,18
AVY,XLB,2,none,n/a,,0,-11.0974,1.6284,red,,,,,true,true,5
HD,XLY,2,none,n/a,,0,-2.9783,8.0714,red,,,,,true,false,27
MCD,XLY,2,none,n/a,,0,-28.4592,-1.8495,red,,,,,true,true,0
NKE,XLY,2,none,n/a,,0,-9.8763,0.5451,red,,,,,true,true,6
LOW,XLY,2,none,n/a,,0,-24.6634,-0.3518,red,,,,,true,true,0
AZO,XLY,2,none,n/a,,0,-354.2457,29.9895,green,,,,,true,false,4
LEN,XLY,2,none,n/a,,0,-12.5916,0.0574,red,,,,,true,true,1
CMG,XLY,2,none,n/a,,0,-1.1508,0.9752,red,,,,,true,false,11
ORCL,XLK,2,none,n/a,,0,-30.0089,-22.7745,red,,,,,true,false,0
IBM,XLK,2,none,n/a,,0,-7.1571,-8.0303,red,,,,,true,false,20
NOW,XLK,2,none,n/a,,0,-13.1599,2.1076,green,,,,,true,false,15
SNPS,XLK,2,none,n/a,,0,-29.0557,-26.1193,red,,,,,true,false,0
CMCSA,XLC,2,none,n/a,,0,-3.7685,0.1516,green,,,,,true,true,6
CHTR,XLC,2,none,n/a,,0,-51.9511,2.7304,red,,,,,true,false,1
TMUS,XLC,2,none,n/a,,0,-12.1151,3.0954,green,,,,,true,true,19
TTD,XLC,2,none,n/a,,0,-7.5999,0.9573,green,,,,,true,false,0
RBLX,XLC,2,none,n/a,,0,-8.8937,5.9434,red,,,,,true,false,17
PARA,XLC,2,none,n/a,,0,1.0431,-0.0908,red,,,,,true,false,17
IPG,XLC,2,none,n/a,,0,0.1145,-0.6661,red,,,,,true,true,16
ZG,XLC,2,none,n/a,,0,-15.5652,1.5369,green,,,,,true,false,3
VICI,XLRE,2,none,n/a,,0,-1.3744,-0.2259,green,,,,,true,true,10
WY,XLRE,2,none,n/a,,0,-0.2520,-0.3509,red,,,,,true,true,19
ARE,XLRE,2,none,n/a,,0,1.3703,-0.4093,red,,,,,true,false,10
MAA,XLRE,2,none,n/a,,0,4.3622,-0.2122,red,,,,,true,true,28
REGN,IBB,2,none,n/a,,0,-68.3847,24.0053,green,,,,,true,false,26
ALNY,IBB,2,none,n/a,,0,-34.8457,9.6573,red,,,,,true,false,16
INSM,IBB,2,none,n/a,,0,-33.1896,9.9761,green,,,,,true,false,29
RARE,IBB,2,none,n/a,,0,5.5495,2.8534,red,,,,,true,false,23
ARCT,IBB,2,none,n/a,,0,-0.5277,-0.3123,red,,,,,true,false,0
NTLA,IBB,2,none,n/a,,0,1.7387,-0.5298,red,,,,,true,false,23
SMMT,XBI,2,none,n/a,,0,-2.2508,0.1409,green,,,,,true,false,14
PCVX,XBI,2,none,n/a,,0,3.2589,2.6593,red,,,,,true,false,30
RXRX,XBI,2,none,n/a,,0,-0.2962,0.0466,red,,,,,true,false,0
VKTX,XBI,2,none,n/a,,0,4.1753,3.1028,red,,,,,true,false,25
SAGE,XBI,2,none,n/a,,0,1.6689,-0.0165,red,,,,,true,false,17
SRPT,XBI,2,none,n/a,,0,-1.4412,0.6869,red,,,,,true,false,4
SO,XLU,1,none,n/a,,0,3.2753,0.8691,red,85,6.6,-1.7,11.8,false,true,77
WEC,XLU,1,none,n/a,,0,3.0055,0.5513,red,80.4,4.13,-3,12.4,false,true,80
SRE,XLU,1,none,n/a,,0,1.0884,0.8474,red,79.5,4.89,-3,15.6,false,true,74
DUK,XLU,1,none,n/a,,0,2.0909,0.7932,red,79.2,3.42,-4.9,18.4,false,true,73
AEE,XLU,1,none,n/a,,0,5.1447,1.0543,red,78,4.12,-3.1,14.7,false,true,79
NEE,XLU,1,none,n/a,,0,-0.4783,0.9029,green,77.1,3.82,-4.2,14.6,false,true,71
ED,XLU,1,none,n/a,,0,3.9251,1.4833,red,76.4,4,-2.4,10.8,false,true,84
HON,XLI,1,none,n/a,,0,5.8112,-1.4172,red,75,4.8,-4.5,12.1,false,true,72
DE,XLI,1,none,n/a,,0,42.5305,3.2535,red,74.5,6.09,-4.3,11.7,false,false,76
COST,XLP,1,none,n/a,,0,-24.1475,-15.7218,green,74.4,4.39,-4.2,11.6,false,true,37
ETR,XLU,1,none,n/a,,0,8.1784,0.4534,red,74.4,3.61,-3.5,13.2,false,true,92
MO,XLP,1,none,n/a,,0,6.0481,0.1383,green,69.4,2.8,-4.1,11.2,false,true,100
LMT,XLI,1,none,n/a,,0,-42.8863,-6.8723,red,66.7,5.2,-3.8,10.5,false,true,35
AES,XLU,2,none,n/a,,0,0.0928,-0.0155,green,,,,,false,true,48
ATO,XLU,2,none,n/a,,0,-1.1114,2.8361,green,,,,,false,true,79
AWK,XLU,2,none,n/a,,0,1.9276,3.3238,red,,,,,false,true,46
